updatetime,vehiclecount,totalspaces,garagecode,streamtime,switch
1620,111.0,130.0,5,1619,1
1620,180.0,400.0,6,1619,1
1620,13.0,210.0,7,1619,0
1620,273.0,700.0,8,1619,1
1650,9.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,378.0,1240.0,3,1619,1
1650,306.0,953.0,4,1619,1
1650,118.0,130.0,5,1619,1
1650,172.0,400.0,6,1619,1
1650,11.0,210.0,7,1619,0
1650,242.0,700.0,8,1619,1
1620,10.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,353.0,1240.0,3,1619,1
1620,282.0,953.0,4,1619,1
1620,119.0,130.0,5,1619,1
1620,169.0,400.0,6,1619,1
1620,20.0,210.0,7,1619,0
1620,198.0,700.0,8,1619,1
1650,14.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,332.0,1240.0,3,1619,1
1650,248.0,953.0,4,1619,1
1650,121.0,130.0,5,1619,1
1650,165.0,400.0,6,1619,1
1650,20.0,210.0,7,1619,0
1650,159.0,700.0,8,1619,1
1620,17.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,315.0,1240.0,3,1619,1
1620,221.0,953.0,4,1619,1
1620,137.0,130.0,5,1619,0
1620,154.0,400.0,6,1619,1
1620,21.0,210.0,7,1619,0
1620,153.0,700.0,8,1619,1
1650,26.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,311.0,1240.0,3,1619,1
1650,184.0,953.0,4,1619,0
1650,131.0,130.0,5,1619,0
1650,149.0,400.0,6,1619,1
1650,20.0,210.0,7,1619,0
1650,135.0,700.0,8,1619,0
1620,22.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,301.0,1240.0,3,1619,1
1620,160.0,953.0,4,1619,0
1620,135.0,130.0,5,1619,0
1620,133.0,400.0,6,1619,1
1620,17.0,210.0,7,1619,0
1620,107.0,700.0,8,1619,0
1650,23.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,288.0,1240.0,3,1619,1
1650,147.0,953.0,4,1619,0
1650,130.0,130.0,5,1619,0
1650,121.0,400.0,6,1619,1
1650,16.0,210.0,7,1619,0
1650,84.0,700.0,8,1619,0
1620,24.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,274.0,1240.0,3,1619,1
1620,128.0,953.0,4,1619,0
1620,119.0,130.0,5,1619,1
1620,111.0,400.0,6,1619,1
1620,13.0,210.0,7,1619,0
1620,78.0,700.0,8,1619,0
1650,27.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,259.0,1240.0,3,1619,1
1650,94.0,953.0,4,1619,0
1650,114.0,130.0,5,1619,1
1650,88.0,400.0,6,1619,1
1650,12.0,210.0,7,1619,0
1650,68.0,700.0,8,1619,0
1620,29.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,252.0,1240.0,3,1619,1
1620,76.0,953.0,4,1619,0
1620,101.0,130.0,5,1619,1
1620,70.0,400.0,6,1619,0
1620,9.0,210.0,7,1619,0
1620,58.0,700.0,8,1619,0
1650,29.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,249.0,1240.0,3,1619,1
1650,67.0,953.0,4,1619,0
1650,94.0,130.0,5,1619,1
1650,64.0,400.0,6,1619,0
1650,8.0,210.0,7,1619,0
1650,55.0,700.0,8,1619,0
1620,29.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,249.0,1240.0,3,1619,1
1620,54.0,953.0,4,1619,0
1620,88.0,130.0,5,1619,1
1620,59.0,400.0,6,1619,0
1620,6.0,210.0,7,1619,0
1620,52.0,700.0,8,1619,0
1650,29.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,249.0,1240.0,3,1619,1
1650,42.0,953.0,4,1619,0
1650,85.0,130.0,5,1619,1
1650,58.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,50.0,700.0,8,1619,0
1620,29.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,250.0,1240.0,3,1619,1
1620,33.0,953.0,4,1619,0
1620,86.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,2.0,210.0,7,1619,0
1620,50.0,700.0,8,1619,0
1650,31.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,249.0,1240.0,3,1619,1
1650,31.0,953.0,4,1619,0
1650,82.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,50.0,700.0,8,1619,0
1620,31.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,249.0,1240.0,3,1619,1
1620,34.0,953.0,4,1619,0
1620,83.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,2.0,210.0,7,1619,0
1620,49.0,700.0,8,1619,0
1650,31.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,249.0,1240.0,3,1619,1
1650,32.0,953.0,4,1619,0
1650,83.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,49.0,700.0,8,1619,0
1620,31.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,249.0,1240.0,3,1619,1
1620,31.0,953.0,4,1619,0
1620,82.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,1.0,210.0,7,1619,0
1620,50.0,700.0,8,1619,0
1650,31.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,249.0,1240.0,3,1619,1
1650,31.0,953.0,4,1619,0
1650,82.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,1.0,210.0,7,1619,0
1650,50.0,700.0,8,1619,0
1620,32.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,249.0,1240.0,3,1619,1
1620,31.0,953.0,4,1619,0
1620,82.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,1.0,210.0,7,1619,0
1620,52.0,700.0,8,1619,0
1650,32.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,248.0,1240.0,3,1619,0
1650,31.0,953.0,4,1619,0
1650,81.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,52.0,700.0,8,1619,0
1620,32.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,248.0,1240.0,3,1619,0
1620,31.0,953.0,4,1619,0
1620,81.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,2.0,210.0,7,1619,0
1620,52.0,700.0,8,1619,0
1650,32.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,248.0,1240.0,3,1619,0
1650,31.0,953.0,4,1619,0
1650,80.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,52.0,700.0,8,1619,0
1620,32.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,249.0,1240.0,3,1619,1
1620,31.0,953.0,4,1619,0
1620,79.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,2.0,210.0,7,1619,0
1620,52.0,700.0,8,1619,0
1650,32.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,251.0,1240.0,3,1619,1
1650,31.0,953.0,4,1619,0
1650,78.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,2.0,210.0,7,1619,0
1650,53.0,700.0,8,1619,0
1620,32.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,261.0,1240.0,3,1619,1
1620,35.0,953.0,4,1619,0
1620,79.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,3.0,210.0,7,1619,0
1620,53.0,700.0,8,1619,0
1650,32.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,272.0,1240.0,3,1619,1
1650,37.0,953.0,4,1619,0
1650,67.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,5.0,210.0,7,1619,0
1650,54.0,700.0,8,1619,0
1620,31.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,295.0,1240.0,3,1619,1
1620,47.0,953.0,4,1619,0
1620,62.0,130.0,5,1619,1
1620,57.0,400.0,6,1619,0
1620,11.0,210.0,7,1619,0
1620,55.0,700.0,8,1619,0
1650,27.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,356.0,1240.0,3,1619,1
1650,71.0,953.0,4,1619,0
1650,65.0,130.0,5,1619,1
1650,57.0,400.0,6,1619,0
1650,14.0,210.0,7,1619,0
1650,69.0,700.0,8,1619,0
1620,24.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,468.0,1240.0,3,1619,1
1620,107.0,953.0,4,1619,0
1620,72.0,130.0,5,1619,1
1620,64.0,400.0,6,1619,0
1620,55.0,210.0,7,1619,1
1620,112.0,700.0,8,1619,0
1650,17.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,643.0,1240.0,3,1619,1
1650,199.0,953.0,4,1619,1
1650,87.0,130.0,5,1619,1
1650,102.0,400.0,6,1619,1
1650,101.0,210.0,7,1619,1
1650,182.0,700.0,8,1619,1
1620,22.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,837.0,1240.0,3,1619,1
1620,260.0,953.0,4,1619,1
1620,116.0,130.0,5,1619,1
1620,139.0,400.0,6,1619,1
1620,113.0,210.0,7,1619,1
1620,234.0,700.0,8,1619,1
1650,18.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,884.0,1240.0,3,1619,1
1650,310.0,953.0,4,1619,1
1650,124.0,130.0,5,1619,1
1650,163.0,400.0,6,1619,1
1650,117.0,210.0,7,1619,1
1650,273.0,700.0,8,1619,1
1620,27.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,901.0,1240.0,3,1619,1
1620,371.0,953.0,4,1619,1
1620,143.0,130.0,5,1619,0
1620,212.0,400.0,6,1619,1
1620,119.0,210.0,7,1619,1
1620,333.0,700.0,8,1619,1
1650,27.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,914.0,1240.0,3,1619,1
1650,407.0,953.0,4,1619,1
1650,165.0,130.0,5,1619,0
1650,242.0,400.0,6,1619,1
1650,76.0,210.0,7,1619,1
1650,403.0,700.0,8,1619,1
1620,25.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,932.0,1240.0,3,1619,1
1620,455.0,953.0,4,1619,1
1620,177.0,130.0,5,1619,0
1620,260.0,400.0,6,1619,1
1620,69.0,210.0,7,1619,1
1620,432.0,700.0,8,1619,1
1650,22.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,949.0,1240.0,3,1619,1
1650,478.0,953.0,4,1619,1
1650,186.0,130.0,5,1619,0
1650,295.0,400.0,6,1619,1
1650,66.0,210.0,7,1619,1
1650,470.0,700.0,8,1619,1
1620,25.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,941.0,1240.0,3,1619,1
1620,512.0,953.0,4,1619,1
1620,185.0,130.0,5,1619,0
1620,301.0,400.0,6,1619,1
1620,64.0,210.0,7,1619,1
1620,478.0,700.0,8,1619,1
1650,25.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,943.0,1240.0,3,1619,1
1650,545.0,953.0,4,1619,1
1650,190.0,130.0,5,1619,0
1650,297.0,400.0,6,1619,1
1650,65.0,210.0,7,1619,1
1650,485.0,700.0,8,1619,1
1620,24.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,951.0,1240.0,3,1619,1
1620,560.0,953.0,4,1619,1
1620,202.0,130.0,5,1619,0
1620,294.0,400.0,6,1619,1
1620,68.0,210.0,7,1619,1
1620,489.0,700.0,8,1619,1
1650,26.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,948.0,1240.0,3,1619,1
1650,571.0,953.0,4,1619,1
1650,211.0,130.0,5,1619,0
1650,325.0,400.0,6,1619,1
1650,65.0,210.0,7,1619,1
1650,482.0,700.0,8,1619,1
1620,26.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,950.0,1240.0,3,1619,1
1620,522.0,953.0,4,1619,1
1620,217.0,130.0,5,1619,0
1620,305.0,400.0,6,1619,1
1620,60.0,210.0,7,1619,1
1620,465.0,700.0,8,1619,1
1650,22.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,941.0,1240.0,3,1619,1
1650,501.0,953.0,4,1619,1
1650,217.0,130.0,5,1619,0
1650,286.0,400.0,6,1619,1
1650,57.0,210.0,7,1619,1
1650,458.0,700.0,8,1619,1
1620,25.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,913.0,1240.0,3,1619,1
1620,470.0,953.0,4,1619,1
1620,207.0,130.0,5,1619,0
1620,257.0,400.0,6,1619,1
1620,45.0,210.0,7,1619,1
1620,442.0,700.0,8,1619,1
1650,20.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,814.0,1240.0,3,1619,1
1650,449.0,953.0,4,1619,1
1650,203.0,130.0,5,1619,0
1650,260.0,400.0,6,1619,1
1650,32.0,210.0,7,1619,0
1650,393.0,700.0,8,1619,1
1620,14.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,723.0,1240.0,3,1619,1
1620,412.0,953.0,4,1619,1
1620,197.0,130.0,5,1619,0
1620,231.0,400.0,6,1619,1
1620,27.0,210.0,7,1619,0
1620,344.0,700.0,8,1619,1
1650,4.0,65.0,1,1619,0
1650,512.0,512.0,2,1619,0
1650,576.0,1240.0,3,1619,1
1650,371.0,953.0,4,1619,1
1650,184.0,130.0,5,1619,0
1650,206.0,400.0,6,1619,1
1650,22.0,210.0,7,1619,0
1650,307.0,700.0,8,1619,1
1620,8.0,65.0,1,1619,0
1620,512.0,512.0,2,1619,0
1620,521.0,1240.0,3,1619,1
1620,353.0,953.0,4,1619,1
1620,198.0,130.0,5,1619,0
1620,183.0,400.0,6,1619,1
1620,21.0,210.0,7,1619,0
1620,270.0,700.0,8,1619,1
1650,19.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,434.0,1240.0,3,1619,1
1650,296.0,953.0,4,1619,1
1650,189.0,130.0,5,1619,0
1650,171.0,400.0,6,1619,1
1650,15.0,210.0,7,1619,0
1650,228.0,700.0,8,1619,1
1620,18.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,409.0,1240.0,3,1619,1
1620,265.0,953.0,4,1619,1
1620,197.0,130.0,5,1619,0
1620,151.0,400.0,6,1619,1
1620,12.0,210.0,7,1619,0
1620,175.0,700.0,8,1619,1
1650,29.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,414.0,1240.0,3,1619,1
1650,247.0,953.0,4,1619,1
1650,186.0,130.0,5,1619,0
1650,135.0,400.0,6,1619,1
1650,11.0,210.0,7,1619,0
1650,154.0,700.0,8,1619,1
1620,32.0,65.0,1,1619,1
1620,512.0,512.0,2,1619,0
1620,469.0,1240.0,3,1619,1
1620,239.0,953.0,4,1619,1
1620,190.0,130.0,5,1619,0
1620,133.0,400.0,6,1619,1
1620,7.0,210.0,7,1619,0
1620,138.0,700.0,8,1619,0
1650,35.0,65.0,1,1619,1
1650,512.0,512.0,2,1619,0
1650,535.0,1240.0,3,1619,1
1650,186.0,953.0,4,1619,0
1650,191.0,130.0,5,1619,0
1650,130.0,400.0,6,1619,1
1650,8.0,210.0,7,1619,0
1650,126.0,700.0,8,1619,0
1621,38.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,542.0,1240.0,3,1620,1
1621,160.0,953.0,4,1620,0
1621,191.0,130.0,5,1620,0
1621,121.0,400.0,6,1620,1
1621,7.0,210.0,7,1620,0
1621,109.0,700.0,8,1620,0
1651,38.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,528.0,1240.0,3,1620,1
1651,150.0,953.0,4,1620,0
1651,183.0,130.0,5,1620,0
1651,105.0,400.0,6,1620,1
1651,6.0,210.0,7,1620,0
1651,98.0,700.0,8,1620,0
1621,38.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,515.0,1240.0,3,1620,1
1621,132.0,953.0,4,1620,0
1621,182.0,130.0,5,1620,0
1621,91.0,400.0,6,1620,1
1621,5.0,210.0,7,1620,0
1621,91.0,700.0,8,1620,0
1651,41.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,500.0,1240.0,3,1620,1
1651,75.0,953.0,4,1620,0
1651,173.0,130.0,5,1620,0
1651,77.0,400.0,6,1620,0
1651,4.0,210.0,7,1620,0
1651,75.0,700.0,8,1620,0
1621,33.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,489.0,1240.0,3,1620,1
1621,61.0,953.0,4,1620,0
1621,160.0,130.0,5,1620,0
1621,62.0,400.0,6,1620,0
1621,4.0,210.0,7,1620,0
1621,57.0,700.0,8,1620,0
1651,40.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,285.0,1240.0,3,1620,1
1651,58.0,953.0,4,1620,0
1651,153.0,130.0,5,1620,0
1651,52.0,400.0,6,1620,0
1651,4.0,210.0,7,1620,0
1651,52.0,700.0,8,1620,0
1621,37.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,271.0,1240.0,3,1620,1
1621,56.0,953.0,4,1620,0
1621,152.0,130.0,5,1620,0
1621,45.0,400.0,6,1620,0
1621,4.0,210.0,7,1620,0
1621,53.0,700.0,8,1620,0
1651,39.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,260.0,1240.0,3,1620,1
1651,38.0,953.0,4,1620,0
1651,156.0,130.0,5,1620,0
1651,42.0,400.0,6,1620,0
1651,4.0,210.0,7,1620,0
1651,53.0,700.0,8,1620,0
1621,39.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,259.0,1240.0,3,1620,1
1621,27.0,953.0,4,1620,0
1621,153.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,52.0,700.0,8,1620,0
1651,40.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,259.0,1240.0,3,1620,1
1651,22.0,953.0,4,1620,0
1651,150.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,52.0,700.0,8,1620,0
1621,40.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,259.0,1240.0,3,1620,1
1621,22.0,953.0,4,1620,0
1621,153.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,52.0,700.0,8,1620,0
1651,40.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,258.0,1240.0,3,1620,1
1651,11.0,953.0,4,1620,0
1651,154.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,52.0,700.0,8,1620,0
1621,41.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,257.0,1240.0,3,1620,1
1621,10.0,953.0,4,1620,0
1621,150.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,53.0,700.0,8,1620,0
1651,41.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,257.0,1240.0,3,1620,1
1651,10.0,953.0,4,1620,0
1651,151.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,53.0,700.0,8,1620,0
1621,41.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,257.0,1240.0,3,1620,1
1621,10.0,953.0,4,1620,0
1621,150.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,55.0,700.0,8,1620,0
1651,41.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,257.0,1240.0,3,1620,1
1651,10.0,953.0,4,1620,0
1651,149.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,55.0,700.0,8,1620,0
1621,41.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,257.0,1240.0,3,1620,1
1621,10.0,953.0,4,1620,0
1621,149.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,55.0,700.0,8,1620,0
1651,40.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,258.0,1240.0,3,1620,1
1651,10.0,953.0,4,1620,0
1651,150.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,55.0,700.0,8,1620,0
1621,39.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,259.0,1240.0,3,1620,1
1621,10.0,953.0,4,1620,0
1621,149.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,2.0,210.0,7,1620,0
1621,55.0,700.0,8,1620,0
1651,38.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,262.0,1240.0,3,1620,1
1651,10.0,953.0,4,1620,0
1651,147.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,2.0,210.0,7,1620,0
1651,56.0,700.0,8,1620,0
1621,37.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,270.0,1240.0,3,1620,1
1621,16.0,953.0,4,1620,0
1621,145.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,3.0,210.0,7,1620,0
1621,56.0,700.0,8,1620,0
1651,37.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,285.0,1240.0,3,1620,1
1651,27.0,953.0,4,1620,0
1651,149.0,130.0,5,1620,0
1651,41.0,400.0,6,1620,0
1651,8.0,210.0,7,1620,0
1651,54.0,700.0,8,1620,0
1621,32.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,314.0,1240.0,3,1620,1
1621,38.0,953.0,4,1620,0
1621,151.0,130.0,5,1620,0
1621,41.0,400.0,6,1620,0
1621,12.0,210.0,7,1620,0
1621,56.0,700.0,8,1620,0
1651,36.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,367.0,1240.0,3,1620,1
1651,63.0,953.0,4,1620,0
1651,153.0,130.0,5,1620,0
1651,49.0,400.0,6,1620,0
1651,13.0,210.0,7,1620,0
1651,66.0,700.0,8,1620,0
1621,31.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,489.0,1240.0,3,1620,1
1621,116.0,953.0,4,1620,0
1621,159.0,130.0,5,1620,0
1621,52.0,400.0,6,1620,0
1621,28.0,210.0,7,1620,0
1621,78.0,700.0,8,1620,0
1651,26.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,698.0,1240.0,3,1620,1
1651,190.0,953.0,4,1620,0
1651,168.0,130.0,5,1620,0
1651,80.0,400.0,6,1620,0
1651,44.0,210.0,7,1620,1
1651,98.0,700.0,8,1620,0
1621,31.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,865.0,1240.0,3,1620,1
1621,246.0,953.0,4,1620,1
1621,192.0,130.0,5,1620,0
1621,108.0,400.0,6,1620,1
1621,55.0,210.0,7,1620,1
1621,105.0,700.0,8,1620,0
1651,30.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,959.0,1240.0,3,1620,1
1651,288.0,953.0,4,1620,1
1651,204.0,130.0,5,1620,0
1651,127.0,400.0,6,1620,1
1651,56.0,210.0,7,1620,1
1651,123.0,700.0,8,1620,0
1621,35.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,1030.0,1240.0,3,1620,1
1621,359.0,953.0,4,1620,1
1621,218.0,130.0,5,1620,0
1621,156.0,400.0,6,1620,1
1621,62.0,210.0,7,1620,1
1621,173.0,700.0,8,1620,1
1651,35.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,931.0,1240.0,3,1620,1
1651,413.0,953.0,4,1620,1
1651,249.0,130.0,5,1620,0
1651,218.0,400.0,6,1620,1
1651,62.0,210.0,7,1620,1
1651,242.0,700.0,8,1620,1
1621,39.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,960.0,1240.0,3,1620,1
1621,461.0,953.0,4,1620,1
1621,265.0,130.0,5,1620,0
1621,253.0,400.0,6,1620,1
1621,65.0,210.0,7,1620,1
1621,280.0,700.0,8,1620,1
1651,36.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,966.0,1240.0,3,1620,1
1651,489.0,953.0,4,1620,1
1651,277.0,130.0,5,1620,0
1651,266.0,400.0,6,1620,1
1651,60.0,210.0,7,1620,1
1651,302.0,700.0,8,1620,1
1621,39.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,973.0,1240.0,3,1620,1
1621,499.0,953.0,4,1620,1
1621,282.0,130.0,5,1620,0
1621,272.0,400.0,6,1620,1
1621,60.0,210.0,7,1620,1
1621,428.0,700.0,8,1620,1
1651,36.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,954.0,1240.0,3,1620,1
1651,519.0,953.0,4,1620,1
1651,276.0,130.0,5,1620,0
1651,269.0,400.0,6,1620,1
1651,58.0,210.0,7,1620,1
1651,429.0,700.0,8,1620,1
1621,35.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,934.0,1240.0,3,1620,1
1621,543.0,953.0,4,1620,1
1621,287.0,130.0,5,1620,0
1621,293.0,400.0,6,1620,1
1621,68.0,210.0,7,1620,1
1621,451.0,700.0,8,1620,1
1651,35.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,919.0,1240.0,3,1620,1
1651,516.0,953.0,4,1620,1
1651,284.0,130.0,5,1620,0
1651,290.0,400.0,6,1620,1
1651,63.0,210.0,7,1620,1
1651,444.0,700.0,8,1620,1
1621,37.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,910.0,1240.0,3,1620,1
1621,517.0,953.0,4,1620,1
1621,278.0,130.0,5,1620,0
1621,268.0,400.0,6,1620,1
1621,63.0,210.0,7,1620,1
1621,433.0,700.0,8,1620,1
1651,39.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,890.0,1240.0,3,1620,1
1651,516.0,953.0,4,1620,1
1651,276.0,130.0,5,1620,0
1651,264.0,400.0,6,1620,1
1651,59.0,210.0,7,1620,1
1651,411.0,700.0,8,1620,1
1621,34.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,829.0,1240.0,3,1620,1
1621,498.0,953.0,4,1620,1
1621,269.0,130.0,5,1620,0
1621,234.0,400.0,6,1620,1
1621,53.0,210.0,7,1620,1
1621,380.0,700.0,8,1620,1
1651,30.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,749.0,1240.0,3,1620,1
1651,463.0,953.0,4,1620,1
1651,260.0,130.0,5,1620,0
1651,213.0,400.0,6,1620,1
1651,49.0,210.0,7,1620,1
1651,342.0,700.0,8,1620,1
1621,28.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,605.0,1240.0,3,1620,1
1621,447.0,953.0,4,1620,1
1621,249.0,130.0,5,1620,0
1621,199.0,400.0,6,1620,1
1621,44.0,210.0,7,1620,1
1621,307.0,700.0,8,1620,1
1651,27.0,65.0,1,1620,1
1651,512.0,512.0,2,1620,0
1651,450.0,1240.0,3,1620,1
1651,430.0,953.0,4,1620,1
1651,242.0,130.0,5,1620,0
1651,179.0,400.0,6,1620,1
1651,36.0,210.0,7,1620,0
1651,286.0,700.0,8,1620,1
1621,31.0,65.0,1,1620,1
1621,512.0,512.0,2,1620,0
1621,394.0,1240.0,3,1620,1
1621,399.0,953.0,4,1620,1
1621,258.0,130.0,5,1620,0
1621,157.0,400.0,6,1620,1
